MLSNUM,LISTPRICE,ZIP,BEDS,BATHS,SQFT
72228249,174900.0,01850,2,1.0,1152
72228259,264000.0,01053,2,2.5,1932
72228262,699617.0,02127,2,2.5,1180
72228277,634000.0,02144,2,1.0,1150
72228280,419000.0,02128,1,1.0,943
72228282,149900.0,02780,3,1.5,1242
72228348,949650.0,02140,4,2.0,1806
72228350,275000.0,02148,3,1.0,1129
72228352,349900.0,02451,2,1.0,678
72228360,349000.0,02119,2,1.5,1330
72228367,899000.0,02130,3,2.5,2309
72228380,199900.0,01970,1,1.0,674
72228393,925000.0,02118,1,1.0,936
72228398,334900.0,02169,2,1.5,1022
72228411,469999.0,01880,4,4.5,2774
72228441,499900.0,02150,2,1.5,2057
72228444,240000.0,02780,3,2.5,1588
72228484,350000.0,01432,2,2.5,1588
72228517,279000.0,01915,2,1.0,914
72228521,509000.0,02476,2,1.0,1242
72228525,515000.0,02143,2,1.0,770
72228530,198885.0,01843,2,1.5,1715
72228549,510000.0,02143,2,1.0,860
72228560,479900.0,01938,2,2.5,2122
72228570,579000.0,02130,3,2.0,1100
72228579,279900.0,01960,2,1.0,939
72228600,329500.0,02188,2,3.0,2012
72228609,648000.0,02452,3,3.5,2420
72228622,469000.0,02122,2,2.0,1076
72228623,579900.0,02451,2,2.5,1263
72228669,875000.0,02116,1,1.0,750
72228672,299000.0,02474,2,1.0,664
72228688,414000.0,01545,2,2.0,1454
72228701,619000.0,02125,2,2.0,1096
72228702,274900.0,01522,3,2.0,1725
72228708,629900.0,02143,2,2.0,955
72228728,719000.0,02446,3,2.0,1296
72228749,299900.0,01938,1,1.5,751
72228760,609000.0,02138,2,1.0,1096
72228778,389000.0,02136,3,2.0,1750
72228779,350000.0,02135,1,1.0,522
72228795,449000.0,02446,1,1.0,620
72228803,209900.0,02190,2,1.0,898
72228809,649000.0,02474,3,2.0,1679
72228810,449000.0,02155,3,2.5,1740
72228843,569000.0,01867,2,2.0,1700
72228855,669000.0,02906,4,3.0,3105
72228896,269900.0,01905,2,1.5,1136
72228928,234900.0,02382,2,1.5,900
72228968,599000.0,02128,2,1.5,1260
72228979,474500.0,01930,3,2.5,1788
72229019,589900.0,02144,2,1.0,960
72229031,389000.0,02135,2,1.0,755
72229032,873425.0,02127,2,2.0,1127
72229034,199900.0,01905,2,1.0,817
72229035,340000.0,02169,2,1.5,1228
72229040,199000.0,01504,2,1.5,1184
72229073,589000.0,02144,2,1.0,971
72229120,245000.0,01852,2,1.5,1152
72229131,231900.0,02054,2,1.5,1253
72229162,249000.0,02176,1,1.0,536
72229169,284900.0,02072,2,2.5,1350
72229200,349900.0,01970,3,1.5,1362
72229208,265999.0,02072,2,1.5,1120
72229211,148000.0,01752,2,1.0,811
72229254,241000.0,01520,3,3.0,1725
72229259,69900.0,01604,2,1.0,794
72229285,270000.0,02675,2,2.0,941
72229314,357000.0,01867,2,1.5,1178
72229342,999999.0,02445,4,2.0,2282
72229346,309900.0,01056,2,2.0,1620
72229367,185000.0,02760,2,1.5,927
72229370,299900.0,01950,2,1.0,1000
72229422,499000.0,02458,2,1.0,1040
72229438,889000.0,02141,2,2.0,1067
72229440,405000.0,01886,3,2.5,2500
72229462,1150000.0,02210,2,2.0,960
72229467,505000.0,01886,2,2.0,1868
72229468,619000.0,01720,3,2.5,2200
72229490,1200000.0,02143,3,3.0,2077
72229549,249900.0,01749,3,2.0,1428
72229568,209950.0,02180,2,1.0,890
72229611,374900.0,01949,2,2.0,1295
72229623,119900.0,01841,2,1.5,976
72229635,275000.0,02132,2,1.0,780
72229670,179900.0,01841,3,2.0,1659
72229691,224900.0,02703,2,1.0,1365
72229713,229000.0,01569,2,1.5,1087
72229737,195900.0,02760,2,1.5,1036
72229756,239900.0,01844,2,2.0,1151
72229808,1247000.0,02115,2,2.0,1018
72229819,649000.0,02446,2,1.0,885
72229825,185000.0,01085,3,1.5,1262
72229834,389000.0,02190,2,2.5,1800
72229921,259000.0,01876,2,1.0,1009
72229929,168900.0,01701,2,1.0,759
72229938,279900.0,02170,2,1.0,880
72229952,157000.0,01420,2,1.5,1238
72229999,145000.0,01075,2,1.5,1216
72230008,265000.0,02171,1,1.0,896
72230114,322900.0,02151,3,2.0,1156
72230116,219900.0,01832,2,1.5,1061
72230172,174900.0,01841,3,1.5,1800
72230189,183000.0,01854,2,1.5,962
72230251,190000.0,01923,2,1.0,701
72230252,540000.0,02155,2,2.0,1206
72230259,648800.0,02139,2,1.0,828
72230361,486000.0,02118,1,1.0,550
72230383,125900.0,02048,1,1.0,625
72230395,249900.0,01832,2,2.0,1194
72230402,499900.0,02180,3,2.5,2237
72230468,449900.0,01760,3,1.5,1917
72230479,310000.0,02038,2,2.0,1350
72230515,220000.0,01902,2,1.0,1096
72230520,379900.0,01886,2,2.0,1950
72230536,204000.0,01824,2,1.0,921
72230538,165000.0,02718,2,2.0,1072
72230544,329900.0,01583,2,3.0,1818
72230579,269000.0,01510,2,2.0,1720
72230601,299900.0,01876,3,1.5,1760
72230602,440000.0,02118,2,1.0,575
72230611,199900.0,01752,2,2.0,1025
72230629,89900.0,02745,2,1.0,745
72230634,105000.0,01537,1,1.0,816
72230639,250000.0,01832,2,2.0,1243
72230655,251000.0,02124,2,1.0,704
72230680,229900.0,02766,2,1.5,1439
72230689,339900.0,02081,3,2.0,1512
72230690,550000.0,01907,4,2.0,2835
72230711,730000.0,02144,2,2.0,1227
72230739,284900.0,01566,2,2.5,1895
72230778,229900.0,01519,3,2.0,1600
72230783,475000.0,02145,2,2.0,937
72230860,229900.0,01453,3,2.0,1440
72230891,149900.0,01027,2,1.5,960
72230932,284900.0,01754,2,1.5,2232
72230949,375000.0,01970,2,1.5,1259
72230956,975000.0,02445,3,2.0,1693
72230970,725000.0,02141,1,1.0,867
72231020,94900.0,01440,2,1.5,1024
72231057,949000.0,02127,3,2.5,1681
72231076,449000.0,02127,2,1.0,713
72231134,239000.0,01913,3,2.0,1708
72231138,350000.0,02215,0,1.0,328
72231142,224900.0,02356,2,2.0,1216
72231189,299900.0,02150,2,2.0,1035
72231199,450000.0,02127,2,1.0,652
72231201,712000.0,02143,2,2.5,928
72231205,665000.0,02124,3,2.0,2367
72231206,1568000.0,02144,3,2.5,2710
72231216,255000.0,01907,2,1.5,1004
72231235,740000.0,02446,2,1.0,1095
72231254,345000.0,02169,2,2.5,1236
72231294,419000.0,01913,2,2.5,2425
72231295,389746.0,02111,1,1.0,489
72231307,348500.0,02169,3,2.0,1186
72231333,299900.0,02035,2,1.5,1480
72231352,279900.0,01844,3,1.5,1680
72231355,399900.0,02176,2,2.0,1120
72231372,427900.0,01460,2,2.5,1668
72231382,259000.0,02132,2,1.0,740
72231404,1595000.0,02118,3,2.5,1678
72231464,449900.0,02176,2,2.0,1153
72231478,340000.0,02131,3,1.5,1050
72231511,525000.0,02038,3,2.5,2700
72231517,1595000.0,02138,3,3.0,1765
72231531,289000.0,02639,2,1.0,480
72231533,190000.0,02375,2,1.5,1024
72231536,549900.0,02130,4,1.5,1301
72231548,705000.0,02114,0,1.0,570
72231549,184900.0,01852,1,1.0,775
72231552,469000.0,02532,2,3.5,1790
72231554,589000.0,02141,2,1.0,795
72231565,775000.0,02446,1,1.0,1224
72231575,395000.0,02188,2,2.5,1248
72231595,629900.0,02472,4,2.0,1775
72231600,589900.0,01880,3,2.5,2532
72231603,789000.0,02140,2,2.0,1308
72231620,492500.0,02360,2,2.5,1794
72231632,142500.0,02703,2,1.0,960
72231634,289000.0,01960,2,1.0,980
72231637,299000.0,01832,3,1.5,2300
72231644,499900.0,02149,2,1.5,1159
72231650,399900.0,01862,2,2.5,2421
72231659,1175000.0,02171,2,2.5,2396
72231662,274900.0,01960,2,2.0,1082
72231665,849000.0,02108,1,1.0,721
72231672,519000.0,02138,1,1.0,571
72231698,649000.0,02139,2,1.0,954
72231712,575000.0,02472,2,2.5,1506
72231725,1700000.0,02138,4,3.5,2151
72231729,425000.0,02467,2,2.0,1035
72231735,400000.0,02131,2,1.0,1034
72231747,1299000.0,02210,2,2.0,1528
72231751,470000.0,02140,1,1.0,670
72231770,389900.0,02021,2,2.0,1924
72231790,499900.0,02332,2,2.0,1581
72231792,435000.0,01536,3,2.5,2100
72231807,599000.0,02127,2,1.0,760
72231814,299000.0,02134,1,1.0,476
72231817,885000.0,02144,3,2.0,1740
72231819,679000.0,02140,2,1.0,1004
72231822,184900.0,01960,2,1.0,974
72231845,489900.0,02149,2,1.5,1159
72231904,318000.0,02151,2,2.0,1057
72231910,849000.0,02460,2,3.0,1856
72231917,619900.0,02144,3,1.5,1129
72231918,489900.0,02125,4,2.0,1667
72231926,799000.0,02144,4,1.0,1784
72231956,197500.0,01905,2,1.0,738
72231967,219900.0,02338,2,1.5,1188
72231971,1245000.0,02130,3,3.0,2700
72231980,409000.0,02130,2,1.0,820
72231991,179000.0,01752,2,1.0,992
72232021,439000.0,02131,3,1.0,1087
72232027,439900.0,01952,3,2.5,1962
72232033,249900.0,01960,2,1.0,963
72232034,429000.0,02127,1,1.0,714
72232035,469000.0,02171,2,2.0,1211
72232041,809000.0,02129,3,2.0,1322
72232061,1025000.0,02116,2,2.0,943
72232069,209900.0,01851,2,1.5,1218
72232070,329900.0,01721,2,2.5,2050
72232082,1555000.0,02116,2,2.0,1045
72232084,675000.0,02116,1,1.0,697
72232090,124900.0,02301,1,1.0,831
72232095,699000.0,02129,2,2.0,975
72232110,1000000.0,02458,3,3.5,2400
72232115,683000.0,02111,1,1.0,740
72232117,145000.0,02673,2,1.0,436
72232120,719000.0,02129,2,2.0,900
72232122,585000.0,02118,1,1.0,974
72232139,399000.0,02122,2,1.0,1104
72232147,449000.0,02474,2,1.0,1245
72232149,129900.0,01826,2,1.0,692
72232152,259000.0,01852,1,1.0,902
72232153,195000.0,01420,2,1.5,1764
72232156,234900.0,02072,2,2.0,1250
72232165,115000.0,02703,2,1.0,704
72232171,600000.0,02111,1,1.0,801
72232175,69000.0,01604,1,1.0,779
72232188,499000.0,02129,1,1.0,640
72232191,79900.0,01545,1,1.0,386
72232196,289900.0,01752,2,1.5,1644
72232221,364000.0,02113,1,1.0,397
72232225,119000.0,01852,1,1.0,740
72232240,429000.0,02130,2,1.0,865
72232241,599000.0,02118,2,1.0,824
72232242,469000.0,02155,2,1.5,1480
72232243,279900.0,01824,2,1.5,1582
72232255,449000.0,02144,2,1.0,897
72232261,289900.0,01876,2,1.5,1240
72232262,229900.0,01747,3,1.5,1612
72232279,104999.0,01507,2,1.0,810
72232320,329900.0,01960,2,2.5,1633
72232334,124900.0,01757,1,1.0,771
72232360,299000.0,01702,3,2.0,1069
72232370,249900.0,01588,2,2.5,1738
72232386,1699000.0,02114,2,2.5,1500
72232400,379000.0,01867,2,1.5,1178
72232415,729000.0,02446,2,1.0,878
72232488,298000.0,02148,2,1.0,866
72232541,459900.0,02171,2,2.0,1184
72232571,144900.0,01468,2,1.5,1278
72232589,110000.0,01022,2,1.0,794
72232596,995000.0,02421,2,2.0,1657
72232605,318900.0,02189,2,2.5,1920
72232630,179900.0,01826,2,1.0,1054
72232631,309000.0,02169,2,1.0,1288
72232645,549900.0,02144,2,1.0,984
72232651,174900.0,02301,2,2.0,1155
72232652,1100000.0,02127,2,2.0,1250
72232663,375000.0,02155,2,2.0,1094
72232665,259900.0,01852,2,1.5,1544
72232670,849000.0,02114,2,1.0,780
72232687,329900.0,01749,2,2.0,1872
72232726,205000.0,02052,2,1.0,930
72232734,675000.0,02446,2,1.0,924
72232741,55000.0,01550,2,1.0,813
72232767,849000.0,02145,3,3.0,1650
72232806,349000.0,02081,2,2.5,1572
72232826,629000.0,02465,3,2.5,1800
72232846,259000.0,02359,2,2.0,1140
72232850,515000.0,02359,2,2.5,2681
72232875,379000.0,02125,3,1.5,1254
72232900,204000.0,01821,3,1.5,1753
72232956,249900.0,01747,4,1.5,1742
72232969,699900.0,02453,4,3.5,2000
72232986,610000.0,02138,2,1.5,1491
72232987,464900.0,02649,2,1.5,840
72233008,399900.0,01845,2,2.5,1627
72233050,289900.0,01835,2,2.0,1300
72233079,399900.0,02169,3,2.0,1082
72233136,119900.0,01605,2,1.5,975
72233202,204000.0,01609,2,2.0,1250
72233204,955000.0,02108,1,1.0,786
72233250,132000.0,02038,1,1.0,651
72233281,159000.0,02050,1,1.0,556
72233289,179900.0,02190,1,1.0,734
72233413,444988.0,01915,3,1.5,1500
72233424,249900.0,02703,3,2.0,1378
72233458,304900.0,01760,2,2.0,936
72233461,475000.0,02130,2,1.0,815
72233483,650000.0,02446,3,1.0,1092
72233521,359900.0,02151,3,1.5,1365
72233529,265000.0,02725,3,2.0,1800
72233543,549000.0,01867,2,2.0,1475
72233574,239900.0,01832,2,1.5,2075
72233610,339900.0,02864,3,2.5,2500
72233623,529000.0,02118,1,1.0,650
72233624,117500.0,01757,1,1.0,770
72233656,369000.0,01824,3,2.5,1732
72233707,329000.0,02169,2,2.0,1068
72233742,850000.0,02215,2,1.0,928
72233762,275000.0,02341,2,1.5,1381
72233775,162000.0,01069,3,2.0,1652
72233795,718000.0,02446,2,1.5,1075
72233836,1389000.0,02210,1,1.5,1353
72233839,279900.0,02171,1,1.0,896
72233880,179000.0,02532,1,1.5,1071
72233895,444900.0,01952,3,2.5,1785
72233897,279900.0,01915,2,1.5,1100
72233926,224900.0,01844,2,1.5,1104
72233976,275000.0,01860,2,1.5,1225
72233988,235000.0,02333,1,2.0,1074
72234017,268800.0,02170,1,1.0,606
72234023,290000.0,01604,2,2.5,1322
72234033,159900.0,01854,2,1.0,880
72234061,249900.0,01852,2,1.5,1220
72234084,455000.0,02155,3,2.0,1500
72234087,999999.0,02145,3,3.0,1923
72234133,599000.0,02472,3,2.0,2200
72234159,599000.0,02129,1,1.0,719
72234190,812583.0,02127,2,2.0,1017
72234244,329000.0,01923,3,2.5,1922
72234264,350000.0,02062,2,1.5,1426
72234296,469000.0,02130,2,1.0,863
72234314,67000.0,01543,1,1.0,650
72234325,249900.0,01566,2,2.5,1760
72234331,975000.0,02445,3,2.0,1587
72234347,155000.0,02532,2,1.5,1116
72234377,749000.0,02446,3,2.0,1296
72234396,625000.0,02138,1,1.0,892
72234398,725000.0,02138,2,1.0,968
72234402,685000.0,02141,2,1.0,1139
72234418,189500.0,02190,2,1.0,961
72234425,559000.0,02118,1,1.0,760
72234432,159900.0,33909,2,2.0,1223
72234463,349900.0,02136,2,1.0,1053
72234482,220000.0,02189,1,1.0,740
72234485,116500.0,01001,3,1.5,1222
72234492,339000.0,02130,1,1.0,695
72234507,439000.0,02130,3,1.0,943
72234519,540000.0,01880,3,2.5,2433
72234529,119900.0,02911,1,1.5,855
72234536,589000.0,02134,2,2.0,1620
72234544,324500.0,01757,2,2.5,1887
72234568,282500.0,02189,2,1.5,832
72234572,399900.0,01810,2,1.5,1608
72234581,249000.0,02180,2,2.0,796
72234588,184000.0,01832,2,1.5,1020
72234616,329900.0,02150,1,1.0,666
72234651,412000.0,01760,2,2.5,1521
72234658,149900.0,02169,1,1.0,450
72234677,219900.0,01832,2,1.5,1223
72234678,599000.0,02459,3,2.0,1452
72234742,12500000.0,02110,3,4.5,4110
72234745,995000.0,02138,3,2.0,2200
72234748,149900.0,01904,1,1.0,661
72234752,1385000.0,02138,3,2.0,1850
72234776,239900.0,02062,2,1.0,970
72234787,499000.0,02129,1,1.0,900
72234803,369000.0,02135,1,1.0,767
72234823,600000.0,02138,1,1.0,707
72234839,249900.0,01852,1,1.5,1878
72234852,475000.0,01760,3,3.0,1554
72234863,549000.0,02474,2,2.0,1044
72234873,499900.0,02472,2,1.0,1001
72234895,235000.0,02476,1,1.0,605
72234911,1499000.0,02118,2,2.5,1525
72234915,135900.0,02301,1,1.0,870
72234940,579900.0,01949,2,3.0,2400
72234949,575000.0,02130,3,1.0,1075
72234951,319900.0,01060,2,2.0,1200
72234982,289000.0,02135,1,1.0,520
72235002,549000.0,02127,2,1.0,705
72235021,212900.0,01747,2,1.5,2280
72235047,548000.0,02139,1,1.0,675
72235086,144900.0,01420,2,1.5,1093
72235089,112500.0,01129,1,1.0,864
72235096,525000.0,02482,2,1.5,1464
72235102,735000.0,02113,2,2.0,877
72235131,399000.0,02122,2,1.0,932
72235144,849000.0,02118,3,2.0,1265
72235148,499000.0,02474,2,1.0,1125
72235159,299900.0,02176,1,1.0,746
72235178,469000.0,01915,3,2.5,1854
72235194,399900.0,01950,2,1.0,821
72235206,1150000.0,02114,1,1.0,795
72235211,277900.0,01844,2,2.5,1344
72235219,239900.0,02054,3,1.5,1296
72235225,735000.0,02140,2,2.0,1099
72235228,875000.0,02474,4,2.5,2382
72235241,279000.0,01960,2,1.5,1626
72235271,389000.0,02170,2,2.0,1190
72235294,314900.0,02150,2,1.5,1100
72235310,399900.0,02332,2,3.5,1877
72235318,699000.0,02125,2,2.5,1431
72235319,479000.0,02476,2,1.0,1166
72235329,499000.0,02476,2,1.0,1178
72235349,509900.0,02476,2,1.0,1140
72235368,474900.0,02128,2,1.0,1021
72235395,665000.0,02474,2,3.0,1960
72235396,499000.0,02459,2,1.0,642
72235401,149900.0,02601,2,1.5,980
72235416,369900.0,01721,2,2.5,2200
72235448,769000.0,02114,1,1.0,895
72235452,765000.0,02474,3,2.0,2082
72235456,239900.0,01923,2,2.0,1404
72235465,329900.0,02451,2,1.0,780
72235480,169000.0,02703,2,1.5,1050
72235506,229900.0,02301,3,1.5,1684
72235544,1149000.0,02110,2,2.0,1231
72235549,174900.0,02760,2,1.5,1036
72235571,559000.0,02130,2,2.0,1070
72235600,319900.0,02451,1,1.0,733
72235614,399000.0,02135,1,1.0,745
72235622,450000.0,01890,2,1.0,1000
72235649,839000.0,01810,3,3.0,2250
72235680,199000.0,01923,2,1.0,782
72235697,799000.0,02130,3,3.0,1854
72235712,679000.0,02420,2,2.5,1460
72235719,395000.0,02453,2,1.0,1030
72235722,269900.0,02132,2,1.0,775
72235759,315000.0,01950,1,1.5,790
72235787,349000.0,01970,3,2.0,1557
72235794,645000.0,02145,2,2.0,1636
72235822,345000.0,01970,2,2.0,1290
72235832,153000.0,02148,1,1.0,596
72235840,499900.0,02155,2,2.0,1206
72235841,399000.0,02127,1,1.0,500
72235884,299900.0,02155,1,1.0,669
72235903,420000.0,02155,3,1.0,1141
72235925,124900.0,02780,1,1.0,772
72235934,325000.0,01907,3,1.0,1599
72235949,309900.0,03874,3,2.5,1658
72235976,409000.0,02472,2,1.0,1055
72235988,670000.0,02459,3,2.5,1518
72236026,139900.0,01863,2,1.0,642
72236027,259000.0,02360,2,1.5,1535
72236030,274900.0,01876,2,1.5,1240
72236048,239900.0,02026,2,1.5,864
72236052,277000.0,01757,2,2.5,1433
72236067,159900.0,01749,2,2.0,827
72236087,114900.0,01571,2,1.0,840
72236120,459900.0,02134,2,1.0,820
72236136,163000.0,01720,1,1.0,630
72236159,332000.0,02452,2,1.0,910
72236227,439000.0,02115,0,1.0,371
72236237,425000.0,02135,2,1.0,765
72236243,495000.0,02131,2,1.5,1119
72236285,295000.0,02171,1,1.0,765
72236294,135000.0,01545,1,1.0,415
72236309,239900.0,02151,1,1.0,640
72236311,975000.0,02118,2,2.0,1438
72236332,220000.0,01760,1,1.0,758
72236333,210000.0,01760,1,1.0,759
72236335,295000.0,01760,2,2.0,925
72236337,325000.0,02155,2,1.0,735
72236387,149900.0,02673,1,1.0,440
72236424,165000.0,01826,2,1.0,1162
72236433,139900.0,02301,1,1.0,870
72236439,739900.0,02113,2,1.0,809
72236450,239000.0,02171,1,1.0,644
72236462,465000.0,02138,1,1.0,750
72236493,195000.0,01945,1,1.0,570
72236537,129900.0,02301,2,1.5,1494
72236540,445000.0,03031,2,2.0,2186
72236554,129900.0,01746,1,1.0,672
72236584,128900.0,02303,1,1.0,856
72236628,339000.0,01930,3,1.0,1424
72236653,734900.0,02113,2,1.0,823
72236739,204900.0,01826,2,1.5,1692
72236754,760000.0,02111,1,1.0,1140
72236770,629900.0,02472,2,2.0,1182
72236774,189900.0,01566,2,1.5,1572
72236783,799000.0,02125,2,1.5,1758
72236810,795000.0,02127,2,3.0,1680
72236900,389000.0,02474,2,1.0,850
72236906,299000.0,01970,1,1.0,707
72236908,217900.0,02189,2,1.0,888
72236909,129900.0,01852,2,1.0,706
72237024,274900.0,01915,2,1.0,1106
72237028,415000.0,01970,2,2.5,2415
72237042,359900.0,01913,3,2.0,2050
72237068,279900.0,02170,2,1.0,880
72237079,89900.0,02721,3,1.0,936
72237100,299900.0,01027,3,2.5,1721
72237104,1150000.0,02138,3,3.0,1865
72237123,170000.0,01830,2,1.0,838
72237148,975000.0,01945,3,2.5,1612
72237201,765000.0,02127,2,2.0,1167
72237213,224900.0,01832,2,1.5,1660
72237218,179900.0,01550,2,1.5,1564
72237251,159999.0,02151,1,1.0,558
72237276,279900.0,01960,2,1.0,826
72237283,349999.0,01545,2,2.0,1346
72237294,179900.0,01095,2,2.0,1170
72237297,165000.0,02190,1,1.0,680
72237365,448000.0,02171,3,2.5,2080
72237397,199900.0,01810,2,1.0,810
72237418,359900.0,02171,2,2.5,1405
72237468,269900.0,01721,2,1.5,1316
72237474,189900.0,01832,2,1.0,1123
72237511,209000.0,02038,2,1.5,1122
72237520,749900.0,02130,2,2.5,1480
72237524,249900.0,01845,1,1.0,792
72237580,895000.0,02446,2,2.0,1161
72237604,138000.0,01096,2,1.0,1147
72237628,225000.0,02180,1,1.0,703
72237654,229900.0,02150,2,1.0,763
72237668,159900.0,01001,2,1.5,1000
72237669,135000.0,01902,1,1.0,602
72237674,389000.0,02130,1,1.0,735
72237675,399900.0,02472,2,1.0,966
72237738,229900.0,01835,2,1.5,1317
72237783,359000.0,02135,1,1.0,602
72237794,2675000.0,02118,3,3.0,1841
72237809,279900.0,02169,2,1.0,719
72237814,899000.0,02127,3,2.5,1554
72237837,899000.0,02116,2,1.0,874
72237854,389900.0,01945,2,1.5,1242
72237878,224900.0,01606,2,2.5,1238
72237881,215000.0,02132,1,1.0,552
72237887,149000.0,01588,2,1.0,904
72237890,614900.0,02474,3,2.0,1437
72237919,1077000.0,02127,2,2.5,1413
72237921,125000.0,01852,3,1.0,1016
72237922,359900.0,02184,3,2.0,1293
72237927,679900.0,02446,3,1.0,1105
72237931,220000.0,01902,2,1.0,877
72237945,489000.0,02122,3,2.0,1400
72237993,319000.0,01860,2,1.5,1225
72238040,179000.0,02176,0,1.0,413
72238064,129000.0,02780,2,1.0,881
72238069,749900.0,02446,2,2.0,1136
72238070,398000.0,02145,2,1.0,780
72238074,339000.0,02148,3,1.0,950
72238138,259900.0,01757,2,2.0,1400
72238157,989000.0,02129,4,2.0,1906
72238174,367500.0,02649,1,1.0,1127
72238183,124500.0,01752,2,1.0,714
72238200,199900.0,01569,3,2.0,1500
72238227,599000.0,02482,2,2.0,1261
72238249,459999.0,02145,2,1.0,1177
72238264,219900.0,01902,1,1.0,733
72238295,499000.0,02129,1,1.0,676
72238302,350000.0,02043,2,2.0,1002
72238306,215000.0,01913,1,1.0,981
72238307,519000.0,02155,3,1.5,1215
72238320,409000.0,02134,1,1.0,894
72238324,210000.0,01845,2,1.0,850
72238338,269900.0,01879,2,1.5,1395
72238339,599888.0,02067,2,2.5,2889
72238341,324900.0,03838,2,2.5,1884
72238353,549900.0,02155,3,2.0,1604
72238363,228500.0,02375,2,1.5,1052
72238380,549900.0,02135,3,2.0,1632
72238382,625000.0,02139,2,1.0,735
72238383,499000.0,02474,2,1.5,1125
72238392,939000.0,02129,3,2.0,1679
72238404,1275000.0,02116,2,1.5,1102
72238405,539900.0,02145,2,2.0,818
72238406,579000.0,02132,2,2.0,1245
72238410,539000.0,02472,2,2.0,1137
72238414,215000.0,01537,2,2.0,1254
72238433,559900.0,02143,2,1.5,724
72238450,449000.0,02171,2,2.0,922
72238513,579000.0,02130,2,1.0,1300
72238515,399000.0,02467,2,2.0,1118
72238523,549000.0,02215,1,1.0,684
72238545,399000.0,02130,2,1.0,781
72238554,386900.0,02119,1,1.0,650
72238562,218900.0,01845,2,1.0,892
72238588,675000.0,02127,2,1.0,910
72238602,369900.0,01801,2,1.5,1238
72238605,115000.0,01719,1,1.0,646
72238616,359900.0,01867,1,1.5,950
72238619,429000.0,02180,3,2.0,1943
72238621,384900.0,01721,2,2.5,2037
72238630,499900.0,02129,1,1.0,660
72238639,509000.0,02474,2,1.0,1211
72238659,549999.0,02116,1,1.0,700
72238698,499000.0,02114,1,1.0,380
72238699,315000.0,01568,3,2.5,1721
72238700,179900.0,02360,2,2.5,1370
72238726,539000.0,02129,1,1.0,782
72238728,594000.0,02130,2,1.0,1110
72238780,479900.0,02116,1,1.0,445
72238804,229900.0,02360,3,1.0,1134
72238844,189900.0,02646,1,1.0,702
72238882,599000.0,02452,2,2.0,1465
72238889,619000.0,02155,3,2.5,2500
72238891,535000.0,01803,2,2.5,1353
72238893,599000.0,02420,2,2.5,1437
72238913,349900.0,01721,3,2.5,2074
72238933,215000.0,01760,1,1.0,683
72238942,165000.0,01854,2,1.0,909
72238945,319900.0,02639,2,1.0,528
72238948,484900.0,01887,2,2.5,2008
72238964,699900.0,02453,3,2.5,2350
72239025,429000.0,02132,2,2.0,1112
72239027,375000.0,02458,1,1.0,874
72239030,379900.0,02171,1,1.0,908
72239067,239000.0,01864,2,1.0,1018
72239076,75000.0,02760,1,1.0,433
72239100,179000.0,02375,2,1.0,945
72239102,319000.0,02062,2,1.0,1231
72239113,328900.0,01545,2,2.5,1836
72239117,419000.0,01810,2,2.0,1100
72239144,175000.0,02035,2,1.0,926
72239149,329000.0,01940,2,2.0,1263
72239163,469000.0,01966,2,2.0,1805
72239166,145000.0,01453,2,1.5,1147
72239172,179000.0,02062,1,1.0,283
72239182,145000.0,02870,2,1.0,920
